node_id,attr,value
1182,label,"Walnut Creek, California"
1183,label,"Hilo, Hawaii"
1184,label,Allahabad
1185,label,London School of Economics
1186,label,"El Monte, California"
1187,label,"Kannapolis, North Carolina"
1188,label,Kingdom of Cochin
1189,label,Kansas State University
1190,label,East End of London
1191,label,A.R Capetta
1192,label,Stanford University
1193,label,George Washington University
1194,label,Physician
1195,label,"Auburn, Maine"
1196,label,A. A. Gill
1197,label,Punjab Province (British India)
1198,label,Pakistanis
1199,label,Professor
1200,label,A. A. Milne
1201,label,"Trinity College, Cambridge"
1202,label,"Kilburn, London"
1203,label,Christopher Robin Milne
1204,label,Hartfield
1205,label,Sussex
1206,label,Westminster School
1207,label,Cambridge University
1208,label,Lyricist
1209,label,Poet
1210,label,Political activist
1211,label,Translator
1212,label,Politician
1213,label,"Charles City, Iowa"
1214,label,Gold Coast (British colony)
1215,label,"Newton, Massachusetts"
1216,label,Painting
1217,label,Epsom
1218,label,Actor
1219,label,"Redlands, California"
1220,label,Bangladeshis
1221,label,Alexandra Stoddard
1222,label,Sorbonne
1223,label,Physicist
1224,label,Fantasy literature
1225,label,"Elizabeth, New Jersey"
1226,label,University of Miami
1227,label,Brigham Young University
1228,label,Dartmouth College
1229,label,Librarian
1230,label,Scholar
1231,label,"Morganton, North Carolina"
1232,label,A. C. Benson
1233,label,"King's College, Cambridge"
1234,label,Eton College
1235,label,Edward White Benson
1236,label,Mary Benson (hostess)
1237,label,A. C. Bhaktivedanta Swami Prabhupada
1238,label,Hinduism
1239,label,"Fluvanna County, Virginia"
1240,label,Epistemology
1241,label,Western philosophy
1242,label,"Cattaraugus County, New York"
1243,label,British people
1244,label,Penarth
1245,label,"Magdalen College, Oxford"
1246,label,University of London
1247,label,University of Sussex
1248,label,University of Oxford
1249,label,"Bell County, Texas"
1250,label,Kew
1251,label,Civil servant
1252,label,"Fairmont, West Virginia"
1253,label,Teacher
1254,label,Writer
1255,label,"Lafayette, California"
1256,label,University of Glasgow
1257,label,Johns Hopkins University
1258,label,"Columbus, Georgia"
1259,label,University of East Anglia
1260,label,"Fullerton, California"
1261,label,Judaism
1262,label,Ethics
1263,label,"University College, Oxford"
1264,label,Lecturer
1265,label,University of Cambridge
1266,label,New York University
1267,label,"Wakefield, Massachusetts"
1268,label,Wokingham
1269,label,"Fort Pierce, Florida"
1270,label,Film actor
1271,label,Screenwriter
1272,label,Hartford
1273,label,"Windsor, Vermont"
1274,label,"Santa Cruz, California"
1275,label,"Chino, California"
1276,label,A. E. Housman
1277,label,"St John's College, Oxford"
1278,label,Bromsgrove
1279,label,Laurence Housman
1280,label,East Riding of Yorkshire
1281,label,Purdue University
1282,label,"Decatur, Illinois"
1283,label,Geology
1284,label,List of works by A. E. W. Mason
1285,label,Anglicanism
1286,label,"Rochester, Minnesota"
1287,label,University of Stirling
1288,label,Barrister
1289,label,A. Flowerdew
1290,label,"Whitton, Ipswich"
1291,label,Hymnwriter
1292,label,"Highland Park, Illinois"
1293,label,"Glendale, California"
1294,label,Gwynedd
1295,label,Queen Mary University of London
1296,label,Novelist
1297,label,West Derby
1298,label,Kensal Green Cemetery
1299,label,"Lebanon County, Pennsylvania"
1300,label,Zoology
1301,label,Master of Arts
1302,label,Diplomat
1303,label,Metaphysics
1304,label,"Chico, California"
1305,label,University College London
1306,label,"Astoria, Queens"
1307,label,A. Hamilton Gibbs
1308,label,"Norwalk, Connecticut"
1309,label,"Janesville, Wisconsin"
1310,label,University of Rochester
1311,label,Archaeology
1312,label,A. J. Ayer
1313,label,Bertrand Russell
1314,label,David Hume
1315,label,Ludwig Wittgenstein
1316,label,Voltaire
1317,label,Philosophy of language
1318,label,Philosophy of science
1319,label,Australians
1320,label,Philosopher
1321,label,Television presenter
1322,label,Screenwriting
1323,label,A. J. Butcher
1324,label,Playwright
1325,label,Dunbartonshire
1326,label,A. J. Dalton
1327,label,University of Warwick
1328,label,Filipinos
1329,label,Duke University
1330,label,"Missoula, Montana"
1331,label,University of Montana
1332,label,"Peoria, Illinois"
1333,label,Radio personality
1334,label,A. J. Healy
1335,label,"Waverly, Iowa"
1336,label,Jean Stafford
1337,label,Fellow of the British Academy
1338,label,"Key Largo, Florida"
1339,label,"Orange, New Jersey"
1340,label,A. J. Quinnell
1341,label,Nuneaton
1342,label,Warwickshire
1343,label,Scientist
1344,label,Irish people
1345,label,English cricket team
1346,label,Doctor of Philosophy
1347,label,University of Hawaii
1348,label,"Fountain Hill, Pennsylvania"
1349,label,A. K. Chesterton
1350,label,Cecil Chesterton
1351,label,G. K. Chesterton
1352,label,Film producer
1353,label,Indiana University
1354,label,Kingdom of Mysore
1355,label,Wandsworth
1356,label,Greenwich
1357,label,Rasht
1358,label,"Peterhouse, Cambridge"
1359,label,A. L. Rees
1360,label,A. L. Rowse
1361,label,Academic
1362,label,Photography
1363,label,"Orangeburg, South Carolina"
1364,label,Comic fantasy
1365,label,Urban fantasy
1366,label,"Paris, Texas"
1367,label,A. M. Howell
1368,label,A. M. Klein
1369,label,"Palatka, Florida"
1370,label,Presbyterianism
1371,label,A. M. W. Stirling
1372,label,Evelyn De Morgan
1373,label,John Roddam Spencer Stanhope
1374,label,Percival Pickering
1375,label,A. M. Williamson
1376,label,Bath Abbey
1377,label,Sherborne School
1378,label,Cornell University
1379,label,University of York
1380,label,A. Maurice Low
1381,label,Barbara Low (psychoanalyst)
1382,label,Ivy Low Litvinov
1383,label,Sidney Low
1384,label,Congressional Cemetery
1385,label,"Beverly, New Jersey"
1386,label,"Oneida County, New York"
1387,label,University of Chicago
1388,label,Harrow School
1389,label,Oxford University
1390,label,Trinidadians and Tobagonians
1391,label,"Merchant Taylors' School, Northwood"
1392,label,"New College, Oxford"
1393,label,Malvern College
1394,label,Rugby School
1395,label,Pride of Performance
1396,label,"Maywood, Illinois"
1397,label,Ashtead
1399,label,Charles Oman
1400,label,"Gloucester, Massachusetts"
1401,label,Methodism
1402,label,Imperial College London
1403,label,Wake Forest University
1404,label,New Zealanders
1405,label,Wilson Harris
1406,label,Theatre
1407,label,Slade School of Fine Art
1408,label,"Ladysmith, Wisconsin"
1409,label,Malayan Union
1410,label,PhD
1411,label,The Hindu
1412,label,Bachelor of Science
1413,label,"Port Chester, New York"
1414,label,Iowa State University
1415,label,Pennsylvania State University
1416,label,"Newnham College, Cambridge"
1417,label,"Somerville College, Oxford"
1418,label,A. S. J. Tessimond
1419,label,University of Liverpool
1420,label,Birkenhead School
1421,label,Charterhouse School
1422,label,A. S. M. Hutchinson
1423,label,Aldeburgh
1424,label,Miles Franklin Award
1425,label,Black Rock White City
1426,label,"Christ Church, Oxford"
1427,label,"Camden, New Jersey"
1428,label,A. Samad Said
1429,label,Malaysians
1430,label,Palisades Charter High School
1431,label,Turkish people
1432,label,Pawnee people
1433,label,"Casa Grande, Arizona"
1434,label,Designer
1435,label,Master of Science
1436,label,Literary criticism
1437,label,Educator
1438,label,Trinity College Dublin
1439,label,Pimlico
1440,label,"Rock Island, Illinois"
1441,label,"Emmanuel College, Cambridge"
1442,label,Durham University
1443,label,Kidderminster
1444,label,"Santa Maria, California"
1445,label,Kettering
1446,label,A. de Herz
1447,label,Libretto
1448,label,Short story
1449,label,Hornsey
1450,label,Enfield Town
1451,label,Alnwick
1452,label,Whitechapel
1453,label,Southwold
1454,label,"Wrentham, Suffolk"
1455,label,Stowmarket
1456,label,"Stamford, Lincolnshire"
1457,label,Southend-on-Sea
1458,label,Canvey Island
1459,label,Shoeburyness
1460,label,Cromer
1461,label,Bungay
1462,label,Felixstowe
1463,label,Holbeach
1464,label,"Louth, Lincolnshire"
1465,label,"Gainsborough, Lincolnshire"
1466,label,Northallerton
1467,label,Whitby
1468,label,"Malton, North Yorkshire"
1469,label,Cleethorpes
1470,label,"Morpeth, Northumberland"
1471,label,West Wickham
1472,label,Vauxhall
1473,label,"Sydenham, London"
1474,label,Denmark Hill
1475,label,Pembury
1476,label,Orpington
1477,label,Beckenham
1478,label,Maidstone
1479,label,Littlehampton
1480,label,Margate
1481,label,Emsworth
1482,label,Folkestone
1483,label,Coleraine
1484,label,"Battle, East Sussex"
1485,label,County Londonderry
1486,label,"Waterloo, London"
1487,label,Honiton
1488,label,Totland
1489,label,"Brompton, London"
1490,label,"Harrow, London"
1491,label,Sunbury-on-Thames
1492,label,Chiswick
1493,label,Clapham Junction
1494,label,"Alton, Hampshire"
1495,label,Gosport
1496,label,Omagh
1497,label,Poole
1498,label,Pangbourne
1499,label,"Marlborough, Wiltshire"
1500,label,Ilfracombe
1501,label,Paignton
1502,label,Teignmouth
1503,label,Bodmin
1504,label,Strabane
1505,label,County Fermanagh
1506,label,County Monaghan
1507,label,Charing Cross
1508,label,"Barry, Vale of Glamorgan"
1509,label,Merthyr Tydfil
1510,label,St Albans
1511,label,Bridgend
1512,label,Llandovery
1513,label,Haverfordwest
1514,label,Bicester
1515,label,Cwmparc
1516,label,Tetbury
1517,label,Gerrards Cross
1518,label,Loughor
1519,label,Market Harborough
1520,label,Chippenham
1521,label,Cirencester
1522,label,Aberystwyth
1523,label,Herefordshire
1524,label,Enniskillen
1525,label,Newcastle Emlyn
1526,label,Machynlleth
1527,label,Blaenau Ffestiniog
1528,label,Llanfairpwllgwyngyll
1529,label,Bootle
1530,label,Aston
1531,label,Hazel Grove
1532,label,Congleton
1533,label,"Whitchurch, Shropshire"
1534,label,Knutsford
1535,label,Metropolitan Borough of Wirral
1536,label,Denbighshire
1537,label,Holyhead
1538,label,Worsley
1539,label,Salford
1540,label,Carlisle
1541,label,Workington
1542,label,Monaghan
1543,label,"Ware, Hertfordshire"
1544,label,Hexham
1545,label,Ripon
1546,label,Glossop
1547,label,Pontefract
1548,label,Cleckheaton
1549,label,Keighley
1550,label,Kendal
1551,label,Pendlebury
1552,label,Oldham
1553,label,East Kilbride
1554,label,Coatbridge
1555,label,Galashiels
1556,label,Stranraer
1557,label,Campbeltown
1558,label,Kirkcaldy
1559,label,Dunkeld
1560,label,Kathy Acker
1561,label,Neil Gaiman
1562,label,Roz Kaveney
1563,label,Artist
1564,label,Marian Hemar
1565,label,"Montclair, New Jersey"
1566,label,Middle East
1567,label,Food
1568,label,Uttlesford
1569,label,"Hollywood, Los Angeles"
1570,label,"Sioux City, Iowa"
1571,label,"London, UK"
1572,label,Neuroscience
1573,label,"Alameda County, California"
1574,label,"Florence, Colorado"
1575,label,Alexander Graham Bell
1576,label,"Coral Gables, Florida"
1577,label,"Garland, Texas"
1578,label,Thornton Heath
1579,label,"Ukiah, California"
1580,label,American Film Institute
1581,label,Hollywood Hills
1582,label,AGNI (magazine)
1583,label,"Ashford, Kent"
1584,label,Detective fiction
1585,label,University of Iowa
1586,label,Greg Shaw
1587,label,Radio drama
1588,label,"Framingham, Massachusetts"
1589,label,"West Palm Beach, Florida"
1590,label,"Torrance, California"
1591,label,"Belleville, Illinois"
1592,label,Motivational speaker
1593,label,Réunion
1594,label,University of Nottingham
1595,label,University of Bologna
1596,label,Chicago metropolitan area
1597,label,"Martinez, California"
1598,label,Nepali language
1599,label,Aberdeenshire
1600,label,Adventure
1601,label,Manaus
1602,label,"Manhattan, Kansas"
1603,label,Martial arts
1604,label,"Windsor, Berkshire"
1605,label,Erotica
1606,label,Matthieu Ricard
1607,label,"Leavenworth, Kansas"
1608,label,University of St Andrews
1609,label,A Bachelor Husband
1610,label,Ruby M. Ayres
1611,label,Autobiographical novel
1612,label,Tim Asch
1613,label,A Banquet for Hungry Ghosts
1614,label,Ying Chang Compestine
1615,label,Short stories
1616,label,Children's novel
1617,label,Geoff Wisner
1618,label,Dennis Potter
1619,label,Martin McDonagh
1620,label,War novel
1621,label,Guy Boothby
1622,label,Clemence Dane
1623,label,Susan Hill
1624,label,A Bit of a Do
1625,label,William Trevor
1626,label,John Mills
1627,label,Macmillan Publishers
1628,label,Terry Pratchett
1629,label,A Blot in the 'Scutcheon
1630,label,Robert Browning
1631,label,Lindsey Davis
1632,label,John Lehmann
1633,label,Swami Vivekananda
1634,label,Robert Frost
1635,label,"A Boy, a Girl and a Bike"
1636,label,Ralph Smart
1637,label,A Breath of French Air
1638,label,H. E. Bates
1639,label,When the Green Woods Laugh
1640,label,Baroness Orczy
1641,label,A Bridge to Wiseman's Cove
1642,label,Philip Caveney
1643,label,Tawfiq al-Hakim
1644,label,Henry James
1645,label,A Burlesque on Carmen
1646,label,Charlie Chaplin
1647,label,Anthony Powell
1648,label,A Cabin on the Coast
1649,label,Brian Caswell
1650,label,A Captive in the Land (novel)
1651,label,James Aldridge
1652,label,The Last Exile
1653,label,Robert Shaw (actor)
1654,label,Seduced by Moonlight
1655,label,"William Collins, Sons"
1656,label,A Casa (play)
1657,label,Allan King
1658,label,A Case of Exploding Mangoes
1659,label,Arthur Conan Doyle
1660,label,"John Bingham, 7th Baron Clanmorris"
1661,label,Michael Crichton
1662,label,Early Modern English
1663,label,A Century of Dishonor
1664,label,Hilary Mantel
1665,label,Erich Segal
1666,label,Robert Louis Stevenson
1667,label,Charles Dickens
1668,label,Arthur Morrison
1669,label,A Children's Bible
1670,label,Mordecai Richler
1671,label,Alan Ayckbourn
1672,label,A Chorus of Disapproval (play)
1673,label,A Christmas Carol (1988 play)
1674,label,Mirfield
1675,label,A Christmas Carol (2000 film)
1676,label,Peter Bowker
1677,label,Geraldine Chaplin
1678,label,Steven Moffat
1679,label,Tom Hardy
1680,label,Alastair Sim
1681,label,Richard Mark Elson
1682,label,Nat Mauldin
1683,label,Harry Engholm
1684,label,A Circle in the Fire
1685,label,Eric Taylor (screenwriter)
1686,label,Nick Park
1687,label,Bob Baker (scriptwriter)
1688,label,A Closed Book (film)
1689,label,Gilbert Adair
1690,label,A Closed Book (novel)
1691,label,Novella
1692,label,Philip Gourevitch
1693,label,J. R. R. Tolkien
1694,label,A Confederacy of Dunces
1695,label,Trout Fishing in America
1696,label,Young adult literature
1697,label,Social liberalism
1698,label,Edmund Beloin
1699,label,A Constellation of Vital Phenomena
1700,label,Ian Rankin
1701,label,A Counterfeit Silence: Selected Poems
1702,label,Randolph Stow
1703,label,The Merry-Go-Round in the Sea
1704,label,Margaret Rutherford
